"country.name","country.code","year","ghg.emissions.indexed","ghg.emissions.per.capita.tonnes","agriculture.ghg.emissions.mio.tonnes","energy.ghg.emissions.mio.tonnes","industry.ghg.emissions.mio.tonnes","total.ghg.emissions.mio.tonnes","transport.ghg.emissions.mio.tonnes","waste.ghg.emissions.mio.tonnes","other.ghg.emissions.mio.tonnes","agriculture.ghg.emissions.national.share","energy.ghg.emissions.national.share","industry.ghg.emissions.national.share","transport.ghg.emissions.national.share","waste.ghg.emissions.national.share","other.ghg.emissions.national.share","agriculture.ghg.emissions.EU28.share","energy.ghg.emissions.EU28.share","industry.ghg.emissions.EU28.share","total.ghg.emissions.EU28.share","transport.ghg.emissions.EU28.share","waste.ghg.emissions.EU28.share","other.ghg.emissions.EU28.share"
"Spain","ES","1992","106.3","7.9","34.9","87.1","26.9","306","66.1","9.8","81.1","0.114","0.2848","0.0879","0.216","0.0321","0.2652","0.0713","0.0551","0.058","0.0569","0.0802","0.0399","0.3297"
"Spain","ES","1993","102.8","7.6","33.6","81.3","25.8","295.7","65.6","10.2","79.3","0.1138","0.2748","0.0871","0.222","0.0343","0.2681","0.0705","0.0536","0.0565","0.056","0.0792","0.0411","0.3209"
"Spain","ES","1994","108.5","8","35.5","81.2","30","312.5","69.2","10.6","85.9","0.1137","0.26","0.096","0.2215","0.0338","0.2749","0.0754","0.0534","0.0621","0.0595","0.0829","0.0429","0.3485"
"Spain","ES","1995","114.2","8.4","35.8","87","31.8","328.6","70","10.9","93.1","0.1089","0.2649","0.0969","0.2131","0.033","0.2832","0.0758","0.0571","0.0639","0.0619","0.0827","0.0439","0.3761"
"Spain","ES","1996","111.4","8.2","38.8","73.9","32.9","320.4","74.8","11.2","88.8","0.1211","0.2308","0.1027","0.2333","0.0348","0.2772","0.0819","0.0476","0.0658","0.0591","0.0856","0.0452","0.3601"
"Spain","ES","1997","116.5","8.5","38.6","86.6","35.2","334.7","74.4","11.7","88.2","0.1152","0.2586","0.1053","0.2224","0.0349","0.2636","0.0819","0.0574","0.0698","0.0628","0.0841","0.0479","0.3622"
"Spain","ES","1998","120.2","8.7","39.6","85.9","37","344.6","81.1","12","88.9","0.1148","0.2494","0.1074","0.2355","0.0348","0.2581","0.0845","0.0563","0.0767","0.0652","0.0888","0.05","0.3703"
"Spain","ES","1999","129.6","9.4","41.1","101.3","39.9","372","84.9","12.3","92.5","0.1104","0.2722","0.1073","0.2283","0.0331","0.2487","0.088","0.0684","0.0901","0.0719","0.0911","0.0525","0.3942"
"Spain","ES","2000","135.1","9.7","43.3","105.8","41.9","387.5","86.6","12.5","97.5","0.1116","0.2729","0.108","0.2234","0.0323","0.2517","0.0938","0.07","0.0919","0.075","0.0934","0.0541","0.4214"
"Spain","ES","2001","134.3","9.6","42.7","100.2","38.7","385.2","90","12.8","100.7","0.1108","0.2601","0.1006","0.2337","0.0334","0.2615","0.0938","0.0645","0.088","0.0738","0.0958","0.0565","0.4431"
"Spain","ES","2002","140.4","9.9","42","114.2","38","403.6","91.8","13.1","104.4","0.1042","0.283","0.0942","0.2274","0.0325","0.2587","0.0938","0.0727","0.0871","0.0779","0.0965","0.0587","0.4672"
"Spain","ES","2003","143.2","9.9","43.5","107","40.6","411","96.2","13","110.6","0.1059","0.2604","0.0989","0.2341","0.0315","0.2692","0.098","0.066","0.0902","0.078","0.1002","0.0596","0.509"
"Spain","ES","2004","148.8","10.1","43","116.9","41.4","426.8","99.8","12.6","113.1","0.1007","0.2739","0.0971","0.2338","0.0295","0.265","0.0966","0.0726","0.0888","0.0811","0.1019","0.0603","0.5416"
"Spain","ES","2005","154.1","10.3","40.5","126.7","44.1","441","102.3","12.9","114.5","0.0919","0.2874","0.1","0.232","0.0292","0.2596","0.0925","0.0793","0.0946","0.0844","0.1045","0.0637","0.5669"
"Spain","ES","2006","151.9","10","39.7","121.5","47.1","434","105.5","13.1","107","0.0915","0.28","0.1085","0.2431","0.0303","0.2466","0.0914","0.0755","0.1014","0.0832","0.107","0.0671","0.5465"
"Spain","ES","2007","156","10.1","40.7","127.4","48.8","445.2","107.8","13.4","107","0.0914","0.2862","0.1096","0.2422","0.0302","0.2404","0.0932","0.0787","0.1025","0.0862","0.1083","0.071","0.5659"
"Spain","ES","2008","144.5","9.2","37.3","109.8","45.9","411.4","101.9","13.7","102.8","0.0907","0.2669","0.1117","0.2476","0.0332","0.2499","0.086","0.0709","0.1019","0.0815","0.1049","0.0754","0.5677"
"Spain","ES","2009","130.8","8.2","37.7","92.4","39.2","372.1","94.6","15","93.3","0.1014","0.2482","0.1053","0.2543","0.0402","0.2507","0.0882","0.0649","0.104","0.0795","0.1003","0.0854","0.5326"
"Spain","ES","2010","125.9","7.9","37.7","75.3","40.3","357.7","91.3","14.1","99","0.1055","0.2104","0.1127","0.2552","0.0394","0.2769","0.0891","0.0519","0.1022","0.0748","0.0974","0.0839","0.5901"
"Spain","ES","2011","126.2","7.9","37","88","37.4","357.3","86.1","14.6","94.2","0.1034","0.2464","0.1046","0.241","0.0409","0.2636","0.0872","0.0618","0.0959","0.0772","0.0931","0.0902","0.5812"
"Spain","ES","2012","123.8","7.7","35.8","93.2","35.7","350.7","80.1","14.4","91.5","0.102","0.2659","0.1019","0.2283","0.0411","0.2609","0.0848","0.0658","0.0947","0.0769","0.0893","0.0912","0.5793"
"Spain","ES","2013","114.6","7.2","35.8","73.1","34.6","323.4","79.8","14","86.1","0.1108","0.2259","0.107","0.2468","0.0433","0.2662","0.0843","0.0544","0.0922","0.0724","0.0898","0.0926","0.5695"
"Spain","ES","2014","115.6","7.3","37.5","76.3","36.4","326.1","80.1","13.1","82.6","0.1151","0.234","0.1117","0.2457","0.0401","0.2534","0.0867","0.0607","0.0955","0.0759","0.0894","0.09","0.5679"
"Spain","ES","2015","119.7","7.5","38.3","86.4","31","337.6","83.2","13.9","84.8","0.1133","0.2559","0.0918","0.2466","0.0412","0.2512","0.0882","0.0694","0.0823","0.078","0.0911","0.0971","0.5923"
"Spain","ES","2016","116.4","7.3","38.4","71.1","30.5","326.4","86.1","13.7","86.7","0.1175","0.2177","0.0935","0.2638","0.0418","0.2656","0.0882","0.0593","0.0817","0.0758","0.0923","0.0974","0.6187"
"Spain","ES","2017","114.8","7.1","30.5","84.7","33","331.3","85","11.2","87","0.0921","0.2555","0.0997","0.2565","0.0337","0.2626","0.0705","0.0717","0.0879","0.0787","0.0945","0.0853","0.6646"
"Spain","ES","2018","115.3","7.1","29.8","85.2","32.9","332.7","86","10.3","88.5","0.0894","0.2561","0.0989","0.2584","0.0311","0.2661","0.0688","0.0741","0.0878","0.0799","0.0958","0.0819","0.7017"
"Spain","ES","2020","115.4","7.2","28.4","86.2","32.5","333","87.1","8.3","90.4","0.0854","0.259","0.0977","0.2615","0.0248","0.2716","0.0659","0.0788","0.0872","0.0818","0.0976","0.0702","0.7674"
"Spain","ES","2025","112.5","6.9","27.7","71.9","33","324.4","88.8","7.5","95.5","0.0854","0.2216","0.1018","0.2738","0.0232","0.2943","0.0642","0.0689","0.0934","0.0824","0.1006","0.0711","0.9028"
"Spain","ES","2030","114.5","7","27.3","73.1","32","330.5","95.7","7.3","95","0.0827","0.2213","0.0967","0.2895","0.0222","0.2876","0.0633","0.0745","0.094","0.0864","0.1078","0.0741","0.9603"
"Spain","ES","2035","118.5","7.2","26.9","75.3","31.2","341.9","102","7.2","99.2","0.0787","0.2201","0.0912","0.2984","0.0212","0.2903","0.0625","0.0823","0.0927","0.0917","0.1146","0.0793","1.0864"
"Sweden","SE","1990","100","8.5","7.7","9.9","7.6","71.3","19","3.7","23.3","0.1074","0.1392","0.1067","0.2667","0.0525","0.3274","0.0141","0.0059","0.0147","0.0126","0.024","0.0156","0.0971"
"Sweden","SE","1991","99.9","8.4","7.4","10.9","7.4","71.5","18.8","3.8","23.2","0.1035","0.1528","0.1033","0.2631","0.0533","0.324","0.0144","0.0067","0.0153","0.0129","0.0235","0.0156","0.0949"
"Sweden","SE","1992","98.9","8.3","7.3","11.5","6.9","70.9","19.7","3.8","21.7","0.1026","0.1625","0.097","0.2776","0.0539","0.3064","0.0149","0.0073","0.0148","0.0132","0.0239","0.0155","0.0883"
"Sweden","SE","1993","99.8","8.3","7.7","11.7","7","71.2","18.8","3.7","22.3","0.1078","0.164","0.0987","0.2644","0.052","0.3131","0.0161","0.0077","0.0154","0.0135","0.0227","0.015","0.0902"
"Sweden","SE","1994","103.2","8.6","7.7","12.2","7.5","73.6","19.4","3.6","23.3","0.1047","0.1653","0.1021","0.2634","0.0485","0.3161","0.0163","0.008","0.0155","0.014","0.0232","0.0145","0.0943"
"Sweden","SE","1995","102.9","8.5","7.9","11.3","7.9","73.3","19.5","3.6","23.1","0.108","0.1546","0.1076","0.2662","0.0486","0.315","0.0167","0.0074","0.0158","0.0138","0.023","0.0144","0.0933"
"Sweden","SE","1996","107.9","8.9","7.6","15.8","7.7","76.9","19.2","3.5","23","0.0991","0.2056","0.0997","0.25","0.046","0.2996","0.0161","0.0102","0.0153","0.0142","0.022","0.0143","0.0934"
"Sweden","SE","1997","101.5","8.4","7.9","11.1","7.7","72.1","19.4","3.5","22.6","0.109","0.1536","0.1072","0.2683","0.0485","0.3134","0.0167","0.0073","0.0153","0.0135","0.0219","0.0144","0.0928"
"Sweden","SE","1998","102.1","8.4","7.6","12.2","7.9","72.5","19.5","3.4","21.9","0.1043","0.1677","0.1096","0.2694","0.0476","0.3014","0.0162","0.008","0.0165","0.0137","0.0214","0.0144","0.091"
"Sweden","SE","1999","98.4","8.1","7.6","10.4","7.9","69.6","19.9","3.3","20.5","0.1092","0.1497","0.1131","0.2861","0.0476","0.2942","0.0163","0.007","0.0178","0.0135","0.0214","0.0141","0.0873"
"Sweden","SE","2000","96.9","8","7.8","8.9","8.4","68.5","19.7","3.2","20.5","0.1135","0.1304","0.122","0.288","0.0471","0.299","0.0169","0.0059","0.0183","0.0132","0.0213","0.0139","0.0885"
"Sweden","SE","2001","97.3","8","7.3","10.5","8.5","68.9","19.9","3.2","19.6","0.1054","0.152","0.1227","0.2889","0.0461","0.2849","0.016","0.0067","0.0192","0.0132","0.0212","0.0139","0.0863"
"Sweden","SE","2002","98.2","8","7.4","11.4","8.7","69.8","20.3","3","19","0.1055","0.1635","0.1247","0.2912","0.043","0.2721","0.0164","0.0073","0.0199","0.0135","0.0214","0.0134","0.085"
"Sweden","SE","2003","98.7","8","7.3","12.6","8.3","70.2","20.6","2.8","18.6","0.1042","0.1788","0.1189","0.293","0.0403","0.2647","0.0165","0.0077","0.0185","0.0133","0.0214","0.013","0.0855"
"Sweden","SE","2004","97.7","7.9","7.1","11.7","8.9","69.3","20.9","2.8","17.9","0.1022","0.1683","0.1287","0.3013","0.0406","0.2589","0.0159","0.0073","0.0191","0.0132","0.0213","0.0135","0.0859"
"Sweden","SE","2005","94.3","7.6","7.1","10.8","8.8","66.6","21.1","2.7","16.2","0.1059","0.1623","0.1326","0.3162","0.0402","0.2428","0.0161","0.0068","0.019","0.0127","0.0215","0.0132","0.08"
"Sweden","SE","2006","94.2","7.6","7.2","10.8","8.8","66.5","20.9","2.6","16.1","0.1089","0.1631","0.1322","0.3144","0.0388","0.2426","0.0167","0.0067","0.0189","0.0128","0.0212","0.0132","0.0824"
"Sweden","SE","2007","92.3","7.4","6.9","10.3","8.7","64.9","21.2","2.4","15.5","0.1062","0.1589","0.1339","0.3259","0.0371","0.2381","0.0158","0.0064","0.0183","0.0126","0.0213","0.0127","0.0818"
"Sweden","SE","2008","89.5","7.1","7","10.2","8.4","62.6","20.6","2.1","14.2","0.1114","0.1636","0.1336","0.3299","0.0343","0.2274","0.0161","0.0066","0.0185","0.0124","0.0213","0.0118","0.0785"
"Sweden","SE","2009","83.2","6.5","6.7","10.6","6.4","58.3","20.2","2.1","12.4","0.1147","0.1821","0.109","0.3467","0.0352","0.2122","0.0156","0.0075","0.0169","0.0125","0.0214","0.0117","0.0707"
"Sweden","SE","2010","91.3","7.1","6.8","13.1","8.4","64.3","20.3","1.9","13.7","0.1061","0.2038","0.1305","0.3166","0.0299","0.2131","0.0161","0.009","0.0213","0.0134","0.0217","0.0115","0.0816"
"Sweden","SE","2011","85.9","6.6","7.1","10.7","7.9","60.2","19.9","1.8","12.7","0.1185","0.1784","0.131","0.3306","0.0304","0.2111","0.0168","0.0075","0.0202","0.013","0.0215","0.0113","0.0784"
"Sweden","SE","2012","81.2","6.2","6.7","10.4","7.5","56.9","18.7","1.7","12","0.1171","0.1821","0.1323","0.3281","0.0298","0.2107","0.0158","0.0073","0.0199","0.0125","0.0208","0.0107","0.0759"
"Sweden","SE","2013","79.2","6","6.9","9.9","7.5","55.4","18.2","1.6","11.3","0.1244","0.1782","0.1351","0.3288","0.0291","0.2045","0.0162","0.0073","0.0199","0.0124","0.0205","0.0106","0.0749"
"Sweden","SE","2014","77.1","5.8","7","9.1","7.4","53.8","17.8","1.5","11.1","0.1298","0.169","0.1368","0.3307","0.0278","0.2059","0.0161","0.0072","0.0193","0.0125","0.0199","0.0103","0.0762"
"Sweden","SE","2015","76.8","5.7","6.9","8.8","7.3","53.5","17.8","1.4","11.2","0.1283","0.1646","0.1368","0.3338","0.0262","0.2103","0.0158","0.0071","0.0194","0.0124","0.0195","0.0098","0.0785"
"Sweden","SE","2016","76.1","5.6","6.9","9.2","7.9","52.9","17","1.3","10.6","0.1298","0.1741","0.1484","0.3219","0.0249","0.201","0.0158","0.0077","0.021","0.0123","0.0183","0.0094","0.076"
"Sweden","SE","2017","73.2","5.2","6.7","9.2","6.4","52.2","17.1","1.3","11.6","0.128","0.1767","0.122","0.3274","0.0242","0.2217","0.0154","0.0078","0.0169","0.0124","0.019","0.0097","0.0884"
"Sweden","SE","2018","72.1","5.1","6.6","9.3","6.3","51.4","16.5","1.2","11.4","0.1278","0.1814","0.1233","0.3216","0.0233","0.2226","0.0152","0.0081","0.0169","0.0124","0.0184","0.0095","0.0907"
"Sweden","SE","2020","70","4.8","6.4","9.6","6.3","49.9","15.4","1.1","11.2","0.1273","0.1914","0.126","0.3096","0.0212","0.2245","0.0147","0.0087","0.0168","0.0123","0.0173","0.009","0.0951"
"Sweden","SE","2025","66.9","4.4","6.1","9.6","6.2","47.7","14.3","0.9","10.5","0.1285","0.2022","0.1305","0.3002","0.0179","0.2207","0.0142","0.0092","0.0176","0.0121","0.0162","0.0081","0.0996"
"Sweden","SE","2030","64","4.1","5.9","9.2","6.1","45.6","13.6","0.7","10.1","0.129","0.2027","0.1338","0.2972","0.0159","0.2215","0.0136","0.0094","0.0179","0.0119","0.0153","0.0073","0.1021"
"Sweden","SE","2035","61.1","3.8","5.4","8.6","6","43.6","13.1","0.6","9.8","0.1243","0.1979","0.1381","0.3009","0.0145","0.2243","0.0126","0.0094","0.0179","0.0117","0.0147","0.0069","0.107"
"Switzerland","CH","1990","100","8.4","6.8","2.5","3.6","53.3","14.6","1.1","24.7","0.127","0.0473","0.0672","0.2749","0.0201","0.4635","0.0125","0.0015","0.0069","0.0094","0.0185","0.0045","0.1027"
"Switzerland","CH","1991","103.2","8.6","6.7","2.8","3.2","55.1","15.1","1","26.3","0.1217","0.0508","0.0581","0.2745","0.0178","0.477","0.0131","0.0017","0.0066","0.0099","0.0189","0.004","0.1077"
"Switzerland","CH","1992","103","8.5","6.6","2.9","3","54.9","15.5","1","25.9","0.1201","0.0527","0.0554","0.2816","0.0179","0.4722","0.0135","0.0018","0.0066","0.0102","0.0188","0.004","0.1053"
"Switzerland","CH","1993","98.6","8.1","6.6","2.6","2.7","52.3","14.4","0.9","25.1","0.1256","0.049","0.0522","0.2749","0.0178","0.4806","0.0138","0.0017","0.006","0.0099","0.0174","0.0038","0.1018"
"Switzerland","CH","1994","97","7.9","6.5","2.6","2.9","51.3","14.6","0.9","23.8","0.1275","0.0508","0.0569","0.2839","0.017","0.4639","0.0139","0.0017","0.006","0.0098","0.0175","0.0035","0.0966"
"Switzerland","CH","1995","98.8","8","6.5","2.6","2.9","52.2","14.3","0.9","25","0.125","0.0506","0.0558","0.2732","0.0167","0.4787","0.0138","0.0017","0.0058","0.0098","0.0168","0.0035","0.101"
"Switzerland","CH","1996","100.3","8","6.4","2.9","2.8","52.8","14.3","0.9","25.6","0.1212","0.0542","0.0527","0.2712","0.0164","0.4843","0.0135","0.0018","0.0056","0.0097","0.0164","0.0035","0.1037"
"Switzerland","CH","1997","98.4","7.9","6.2","2.9","2.7","51.6","14.9","0.9","24.1","0.1207","0.0554","0.0523","0.2882","0.0165","0.4669","0.0132","0.0019","0.0053","0.0097","0.0168","0.0035","0.0989"
"Switzerland","CH","1998","101.6","8.1","6.2","3.2","2.8","53.3","15.1","0.8","25.1","0.1164","0.0605","0.0528","0.2833","0.0157","0.4713","0.0132","0.0021","0.0058","0.0101","0.0165","0.0035","0.1045"
"Switzerland","CH","1999","101.7","8.1","6.1","3.2","2.9","53","15.7","0.8","24.3","0.1145","0.0613","0.0544","0.2962","0.0156","0.458","0.013","0.0022","0.0065","0.0102","0.0168","0.0035","0.1034"
"Switzerland","CH","2000","100.7","7.9","6.2","3.2","3.1","52.4","15.9","0.8","23.1","0.1181","0.0606","0.06","0.3042","0.0158","0.4412","0.0134","0.0021","0.0069","0.0101","0.0172","0.0036","0.0998"
"Switzerland","CH","2001","103","8.1","6.2","3.3","3.2","53.9","15.6","0.8","24.7","0.1149","0.0615","0.0603","0.2899","0.0157","0.4578","0.0136","0.0021","0.0074","0.0103","0.0166","0.0037","0.1085"
"Switzerland","CH","2002","99.6","7.7","6.1","3.4","3.3","52.3","15.6","0.9","23.1","0.117","0.0649","0.0629","0.2975","0.0164","0.4414","0.0136","0.0022","0.0075","0.0101","0.0163","0.0038","0.1032"
"Switzerland","CH","2003","100.9","7.8","6","3.4","3.4","53.4","15.7","0.8","24.1","0.1121","0.0634","0.0632","0.2943","0.0156","0.4513","0.0135","0.0021","0.0075","0.0101","0.0164","0.0038","0.1109"
"Switzerland","CH","2004","101.6","7.8","6","3.7","3.6","54","15.8","0.9","24.1","0.1104","0.0682","0.0675","0.2924","0.0158","0.4459","0.0134","0.0023","0.0078","0.0103","0.0161","0.0041","0.1153"
"Switzerland","CH","2005","102.8","7.8","6.1","3.8","3.8","54.7","15.9","0.8","24.3","0.1114","0.0697","0.0689","0.2898","0.0154","0.4447","0.0139","0.0024","0.0081","0.0105","0.0162","0.0042","0.1205"
"Switzerland","CH","2006","102.5","7.8","6","4","3.8","54.3","16","0.8","23.6","0.1113","0.0742","0.0704","0.2939","0.0155","0.4346","0.0139","0.0025","0.0082","0.0104","0.0162","0.0043","0.1206"
"Switzerland","CH","2007","99.6","7.5","6.1","3.7","3.9","52.4","16.3","0.8","21.6","0.1171","0.0709","0.0745","0.3107","0.0158","0.411","0.0141","0.0023","0.0082","0.0102","0.0164","0.0044","0.114"
"Switzerland","CH","2008","102.8","7.6","6.2","3.8","3.9","53.9","16.6","0.8","22.5","0.1152","0.0712","0.073","0.3087","0.015","0.4169","0.0143","0.0025","0.0087","0.0107","0.0171","0.0045","0.1241"
"Switzerland","CH","2009","100.1","7.3","6.1","3.7","3.8","52.6","16.4","0.8","21.7","0.1166","0.0699","0.0722","0.3127","0.015","0.4135","0.0143","0.0026","0.0101","0.0112","0.0174","0.0045","0.1241"
"Switzerland","CH","2010","103.3","7.5","6.2","3.8","4","54.1","16.3","0.8","23","0.1138","0.0711","0.0733","0.3017","0.0143","0.4258","0.0145","0.0027","0.0101","0.0113","0.0174","0.0046","0.1373"
"Switzerland","CH","2011","96.7","6.9","6.1","3.6","4","50","16.1","0.8","19.4","0.1223","0.0719","0.0799","0.3227","0.0152","0.388","0.0144","0.0025","0.0102","0.0108","0.0174","0.0047","0.1198"
"Switzerland","CH","2012","99.2","7","6.2","3.6","4","51.5","16.3","0.7","20.6","0.1201","0.0708","0.0775","0.316","0.0143","0.4012","0.0147","0.0026","0.0106","0.0113","0.0181","0.0047","0.1307"
"Switzerland","CH","2013","100.8","7.1","6.1","3.7","4","52.2","16.2","0.7","21.6","0.116","0.0715","0.0761","0.3095","0.014","0.4128","0.0142","0.0028","0.0106","0.0117","0.0182","0.0048","0.1426"
"Switzerland","CH","2014","93.9","6.5","6.2","3.6","4","48.4","16.1","0.7","17.8","0.1277","0.0746","0.0837","0.332","0.015","0.367","0.0143","0.0029","0.0106","0.0113","0.0179","0.005","0.122"
"Switzerland","CH","2015","93.3","6.4","6.1","3.3","3.9","47.8","15.3","0.7","18.5","0.1275","0.0689","0.082","0.3204","0.015","0.3863","0.0141","0.0026","0.0104","0.011","0.0168","0.005","0.129"
"Switzerland","CH","2016","94.4","6.4","6.1","3.4","3.9","48.2","15.2","0.7","18.9","0.1265","0.0701","0.0812","0.3145","0.0146","0.3931","0.014","0.0028","0.0105","0.0112","0.0162","0.005","0.1352"
"Turkey","TR","1990","100","3.8","45.7","37.3","22.8","219.2","27","11.1","75.4","0.2084","0.1699","0.1042","0.123","0.0506","0.3439","0.0841","0.0222","0.0442","0.0388","0.034","0.0461","0.3135"
"Turkey","TR","1991","103.9","3.8","46.5","38.8","24.7","226.6","25.7","11.3","79.5","0.2054","0.1712","0.1092","0.1133","0.0499","0.351","0.0909","0.0236","0.0513","0.0408","0.0321","0.0463","0.3259"
"Turkey","TR","1992","106.7","3.9","46.6","43.3","24.3","232.8","26.4","11.5","80.6","0.2001","0.1861","0.1046","0.1133","0.0495","0.3464","0.0952","0.0274","0.0525","0.0433","0.032","0.0468","0.3277"
"Turkey","TR","1993","110.9","3.9","47","42.8","24.5","240.1","32.1","11.8","81.9","0.1958","0.178","0.1022","0.1338","0.049","0.3412","0.0986","0.0282","0.0539","0.0455","0.0388","0.0476","0.3317"
"Turkey","TR","1994","108.1","3.8","44.6","49.1","24.2","234.1","30.6","12","73.7","0.1903","0.2095","0.1034","0.1309","0.0514","0.3146","0.0946","0.0322","0.0501","0.0446","0.0367","0.0488","0.2987"
"Turkey","TR","1995","115","3.9","43.7","50.5","25.2","247.6","34.1","12.4","81.7","0.1764","0.2038","0.102","0.1378","0.0499","0.3301","0.0924","0.0331","0.0507","0.0466","0.0403","0.0499","0.3304"
"Turkey","TR","1996","124.1","4.2","44.4","54.4","26.2","267.2","36.3","12.7","93.3","0.166","0.2037","0.098","0.1357","0.0474","0.3492","0.0936","0.035","0.0524","0.0493","0.0415","0.0513","0.3783"
"Turkey","TR","1997","129.7","4.3","42.2","59.6","27","278.6","34.7","13.2","101.9","0.1516","0.2139","0.097","0.1245","0.0472","0.3658","0.0897","0.0395","0.0535","0.0523","0.0392","0.054","0.4183"
"Turkey","TR","1998","130.7","4.2","43.6","65.2","27.4","280.3","32.8","13.5","97.9","0.1555","0.2325","0.0977","0.117","0.048","0.3493","0.0931","0.0427","0.0567","0.0531","0.0359","0.0561","0.4077"
"Turkey","TR","1999","129.5","4.1","44.2","70.4","25.8","277.8","34.6","13.9","88.8","0.1591","0.2533","0.093","0.1246","0.0501","0.3198","0.0947","0.0475","0.0583","0.0537","0.0371","0.0593","0.3785"
"Turkey","TR","2000","139.7","4.5","42.3","77.7","26.2","298.9","36.5","14.3","101.8","0.1414","0.2601","0.0877","0.122","0.048","0.3407","0.0916","0.0514","0.0576","0.0578","0.0393","0.062","0.44"
"Turkey","TR","2001","130.6","4.2","39.8","80","25.9","280.4","36.5","15.5","82.8","0.1419","0.2854","0.0924","0.13","0.0552","0.2951","0.0875","0.0515","0.0588","0.0537","0.0388","0.0681","0.364"
"Turkey","TR","2002","134.2","4.3","37.4","74.1","26.9","286.1","36.2","15.9","95.5","0.1309","0.2592","0.0939","0.1267","0.0557","0.3337","0.0836","0.0472","0.0615","0.0552","0.0381","0.0713","0.4272"
"Turkey","TR","2003","143.5","4.5","40.9","74.4","28.2","305.6","37.8","16.2","108.1","0.1337","0.2434","0.0923","0.1238","0.0531","0.3538","0.0921","0.0459","0.0626","0.058","0.0394","0.0746","0.4973"
"Turkey","TR","2004","148.7","4.6","41.4","75.5","30.8","315","42","16.6","108.6","0.1315","0.2398","0.0977","0.1335","0.0528","0.3447","0.0931","0.0469","0.0659","0.0598","0.0429","0.0797","0.5197"
"Turkey","TR","2005","159","4.9","42.3","90.5","33.6","337.2","42","17.3","111.5","0.1255","0.2683","0.0997","0.1247","0.0513","0.3305","0.0966","0.0566","0.0722","0.0645","0.043","0.0857","0.5518"
"Turkey","TR","2006","170.3","5.2","43.5","96.1","36.7","358.2","45.4","18","118.4","0.1214","0.2684","0.1024","0.1268","0.0503","0.3306","0.1001","0.0597","0.0789","0.0687","0.0461","0.0921","0.6046"
